"","temp","rain_1h","snow_1h","clouds_all","traffic_volume","time","holiday","moderately_bad_weather","moderately_good_weather","good_weather"
"539",285.37,0,0,99,580,0,0,1,0,0
"540",285.51,0,0,90,298,1,0,0,1,0
"541",285.6,0,0,100,261,2,0,1,0,0
"542",285.99,0,0,100,408,3,0,1,0,0
"543",285.99,0,0,100,408,3,0,1,0,0
"544",285.94,0,0,100,793,4,0,1,0,0
"545",285.94,0,0,100,793,4,0,0,0,0
"546",285.97,0,0,90,2643,5,0,1,0,0
"547",285.97,0,0,90,2643,5,0,0,0,0
"548",285.97,0,0,90,2643,5,0,0,0,0
"549",285.73,0,0,90,5593,6,0,1,0,0
"550",285.73,0,0,90,5593,6,0,0,0,0
"551",285.73,0,0,90,5593,6,0,0,0,0
"552",285.73,0,0,90,5593,6,0,0,0,0
"553",285.5,0,0,90,5722,7,0,0,0,0
"554",285.5,0,0,90,5722,7,0,1,0,0
"555",285.55,0,0,90,5607,8,0,1,0,0
"556",285.55,0,0,90,5607,8,0,1,0,0
"557",285.55,0,0,90,5607,8,0,0,0,0
"558",285.55,0,0,90,5607,8,0,0,0,0
"559",285.93,0,0,90,5492,9,0,1,0,0
"560",285.93,0,0,90,5492,9,0,1,0,0
"561",285.93,0,0,90,5492,9,0,0,0,0
"562",286.34,0,0,90,4542,10,0,1,0,0
"563",286.82,0,0,90,4720,11,0,1,0,0
"564",286.82,0,0,90,4720,11,0,1,0,0
"565",288.36,0,0,90,4982,12,0,1,0,0
"566",288.36,0,0,90,4982,12,0,1,0,0
"567",288.36,0,0,90,4982,12,0,1,0,0
"568",289.08,0,0,90,5032,13,0,1,0,0
"569",289.08,0,0,90,5032,13,0,1,0,0
"570",289.08,0,0,90,5032,13,0,1,0,0
"571",289.88,0,0,90,5212,14,0,1,0,0
"572",289.88,0,0,90,5212,14,0,1,0,0
"573",290.24,0,0,90,5661,15,0,1,0,0
"574",290.24,0,0,90,5661,15,0,1,0,0
"575",290.24,0,0,90,5661,15,0,0,0,0
"576",290.01,0,0,90,5812,16,0,1,0,0
"577",289.62,0,0,90,5855,17,0,1,0,0
"578",289.62,0,0,90,5855,17,0,1,0,0
"579",289.61,0,0,90,4416,18,0,1,0,0
"580",289.61,0,0,90,4416,18,0,1,0,0
"581",289.06,0,0,90,3118,19,0,1,0,0
"582",288.34,0,0,75,2877,20,0,1,0,0
"583",288.34,0,0,75,2877,20,0,1,0,0
"584",287.06,0,0,20,2498,21,0,1,0,0
"585",287.41,0,0,75,1701,22,0,1,0,0
"586",287.52,0,0,90,1028,23,0,1,0,0
"587",287.81,0,0,90,578,0,0,1,0,0
"588",287.29,0,0,75,354,1,0,1,0,0
"589",287.23,0,0,90,272,2,0,1,0,0
"590",286.44,0,0,90,370,3,0,1,0,0
"591",285.32,0,0,90,809,4,0,1,0,0
"592",285.32,0,0,90,809,4,0,1,0,0
"593",285.43,0,0,90,2641,5,0,1,0,0
"594",285.53,0,0,75,4957,6,0,1,0,0
"595",285.2,0,0,90,6036,7,0,1,0,0
"596",285.2,0,0,90,6036,7,0,1,0,0
"597",285.02,0,0,90,5309,8,0,1,0,0
"598",286.43,0,0,90,4438,10,0,1,0,0
"599",287.36,0,0,90,4723,11,0,1,0,0
"600",287.6,0,0,90,4879,12,0,1,0,0
"601",287.29,0,0,90,5062,13,0,0,1,0
"602",286.41,0,0,90,5450,14,0,0,0,0
"603",286.41,0,0,90,5450,14,0,1,0,0
"604",286.41,0,0,90,5450,14,0,1,0,0
"605",286.41,0,0,90,5450,14,0,1,0,0
"606",285.8,0,0,90,5888,15,0,1,0,0
"607",285.8,0,0,90,5888,15,0,1,0,0
"608",285.8,0,0,90,5888,15,0,0,0,0
"609",285.8,0,0,90,5888,15,0,1,0,0
"610",285.8,0,0,90,5888,15,0,0,0,0
"611",285.29,0,0,90,6473,16,0,0,0,0
"612",285.29,0,0,90,6473,16,0,1,0,0
"613",285.29,0,0,90,6473,16,0,1,0,0
"614",284.77,0,0,90,6488,17,0,0,0,0
"615",284.77,0,0,90,6488,17,0,1,0,0
"616",284.77,0,0,90,6488,17,0,0,0,0
"617",284.29,0,0,90,5351,18,0,1,0,0
"618",284.29,0,0,90,5351,18,0,1,0,0
"619",284.29,0,0,90,5351,18,0,0,0,0
"620",284.29,0,0,90,5351,18,0,0,0,0
"621",283.79,0,0,90,3500,19,0,1,0,0
"622",283.79,0,0,90,3500,19,0,1,0,0
"623",283.79,0,0,90,3500,19,0,0,0,0
"624",283.44,0,0,90,2856,20,0,0,0,0
"625",283.44,0,0,90,2856,20,0,1,0,0
"626",283.44,0,0,90,2856,20,0,1,0,0
"627",283.22,0,0,90,2587,21,0,0,0,0
"628",283.22,0,0,90,2587,21,0,1,0,0
"629",283.22,0,0,90,2587,21,0,1,0,0
"630",282.82,0,0,90,1979,22,0,0,1,0
"631",282.13,0,0,90,1284,23,0,0,1,0
"632",281.05,0,0,90,665,0,0,0,0,0
"633",281.05,0,0,90,665,0,0,0,0,0
"634",281.05,0,0,90,665,0,0,1,0,0
"635",280.44,0,0,90,432,1,0,1,0,0
"636",280.44,0,0,90,432,1,0,0,0,0
"637",280.07,0,0,90,326,2,0,0,0,0
"638",280.07,0,0,90,326,2,0,1,0,0
"639",280.07,0,0,90,326,2,0,1,0,0
"640",279.54,0,0,90,380,3,0,0,0,0
"641",279.54,0,0,90,380,3,0,1,0,0
"642",279.54,0,0,90,380,3,0,1,0,0
"643",279.54,0,0,90,380,3,0,1,0,0
"644",278.93,0,0,90,705,4,0,0,0,0
"645",278.93,0,0,90,705,4,0,1,0,0
"646",278.93,0,0,90,705,4,0,0,0,0
"647",278.93,0,0,90,705,4,0,1,0,0
"648",278.93,0,0,90,705,4,0,1,0,0
"649",278.27,0,0,90,2430,5,0,0,0,0
"650",278.27,0,0,90,2430,5,0,1,0,0
"651",278.27,0,0,90,2430,5,0,0,0,0
"652",278.27,0,0,90,2430,5,0,0,0,0
"653",278.07,0,0,90,5426,6,0,0,0,0
"654",278.07,0,0,90,5426,6,0,1,0,0
"655",278.07,0,0,90,5426,6,0,0,0,0
"656",277.53,0,0,90,6499,7,0,0,0,0
"657",277.53,0,0,90,6499,7,0,0,0,0
"658",276.23,0,0,90,5856,8,0,0,0,0
"659",276.23,0,0,90,5856,8,0,1,0,0
"660",276.23,0,0,90,5856,8,0,0,0,0
"661",275.66,0,0,90,5234,9,0,0,0,0
"662",275.66,0,0,90,5234,9,0,1,0,0
"663",275.66,0,0,90,5234,9,0,0,0,0
"664",275.02,0,0,90,4695,10,0,0,0,0
"665",275.02,0,0,90,4695,10,0,1,0,0
"666",275.02,0,0,90,4695,10,0,0,0,0
"667",275.02,0,0,90,4695,10,0,0,0,0
"668",275.03,0,0,90,5341,11,0,0,0,0
"669",275.03,0,0,90,5341,11,0,0,0,0
"670",275.03,0,0,90,5341,11,0,1,0,0
"671",275.03,0,0,90,5341,11,0,0,0,0
"672",274.5,0,0,90,5943,12,0,1,0,0
"673",274.5,0,0,90,5943,12,0,0,0,0
"674",275.01,0,0,90,5874,13,0,0,0,0
"675",275.38,0,0,90,5879,14,0,0,0,0
"676",275.38,0,0,90,5879,14,0,1,0,0
"677",275.85,0,0,90,6060,15,0,0,0,0
"678",276.56,0,0,90,6348,16,0,0,1,0
"679",276.7,0,0,90,5955,17,0,0,1,0
"680",276.71,0,0,90,5341,18,0,0,1,0
"681",276.43,0,0,90,4144,19,0,0,1,0
"682",276.23,0,0,90,3249,20,0,0,1,0
"683",275.99,0,0,75,3017,21,0,0,1,0
"684",276.28,0,0,90,2765,22,0,0,1,0
"685",276.28,0,0,90,1894,23,0,0,1,0
"686",276.01,0,0,90,1159,0,0,0,1,0
"687",275.36,0,0,90,822,1,0,0,1,0
"688",274.93,0,0,20,641,2,0,0,1,0
"689",274.28,0,0,20,411,3,0,0,1,0
"690",274.01,0,0,1,468,4,0,0,0,1
"691",273.71,0,0,1,723,5,0,0,0,1
"692",273.43,0,0,1,1415,6,0,0,0,1
"693",273.65,0,0,20,2191,7,0,0,1,0
"694",274.58,0,0,75,3185,8,0,0,1,0
"695",275.39,0,0,90,4076,9,0,0,1,0
"696",275.44,0,0,0,4522,10,0,0,0,1
"697",276.11,0,0,90,6012,11,0,0,1,0
"698",276.48,0,0,90,5975,12,0,0,1,0
"699",276.5,0,0,90,5307,13,0,0,1,0
"700",276.56,0,0,90,4678,14,0,0,1,0
"701",276.61,0,0,90,4405,15,0,0,1,0
"702",276.9,0,0,90,4403,16,0,0,1,0
"703",276.61,0,0,90,4311,17,0,0,1,0
"704",276.34,0,0,90,4198,18,0,0,1,0
"705",275.96,0,0,90,3475,19,0,0,1,0
"706",275.6,0,0,90,3078,20,0,0,1,0
"707",274.86,0,0,90,2931,21,0,0,1,0
"708",274.05,0,0,20,2941,22,0,0,1,0
"709",273.62,0,0,20,2240,23,0,0,1,0
"710",273.52,0,0,20,1564,0,0,0,1,0
"711",273.54,0,0,90,795,1,0,0,1,0
"712",273.63,0,0,90,447,2,0,0,1,0
"713",273.63,0,0,90,443,3,0,0,1,0
"714",273.22,0,0,90,330,4,0,0,1,0
"715",272.75,0,0,75,453,5,0,0,1,0
"716",272.16,0,0,75,755,6,0,0,1,0
"717",271.06,0,0,20,953,7,0,0,1,0
"718",270.68,0,0,1,1650,8,0,0,0,1
"719",272.6,0,0,1,2442,9,0,0,0,1
"720",274.06,0,0,1,3230,10,0,0,0,1
"721",275.81,0,0,1,3575,11,0,0,0,1
"722",277.54,0,0,20,4139,12,0,0,1,0
"723",278.54,0,0,40,3892,13,0,0,1,0
"724",278.97,0,0,40,3989,14,0,0,1,0
"725",278.91,0,0,75,4294,15,0,0,1,0
"726",278.81,0,0,75,4521,16,0,0,1,0
"727",278.27,0,0,75,4280,17,0,0,1,0
"728",276.67,0,0,75,3945,18,0,0,1,0
"729",275.86,0,0,75,3169,19,0,0,1,0
"730",274.29,0,0,75,2772,20,0,0,1,0
"731",273.37,0,0,75,2213,21,0,0,1,0
"732",272.77,0,0,75,1570,22,0,0,1,0
"733",272.01,0,0,75,1065,23,0,0,1,0
"734",271.78,0,0,40,530,0,0,0,1,0
"735",271.41,0,0,75,331,1,0,1,0,0
"736",271.46,0,0,75,270,2,0,1,0,0
"737",271.76,0,0,75,316,3,0,0,1,0
"738",272.24,0,0,90,799,4,0,0,1,0
"739",271.98,0,0,90,2513,5,0,0,1,0
"740",271.53,0,0,40,5503,6,0,0,1,0
"741",271.46,0,0,40,6642,7,0,0,1,0
"742",271.7,0,0,40,6195,8,0,0,1,0
"743",273.26,0,0,75,5246,9,0,0,1,0
"744",274.9,0,0,90,4460,10,0,0,1,0
"745",276.33,0,0,90,4580,11,0,0,1,0
"746",277.58,0,0,90,4771,12,0,0,0,0
"747",278.5,0,0,90,4836,13,0,0,1,0
"748",279.3,0,0,90,5138,14,0,0,1,0
"749",279.89,0,0,90,5606,15,0,0,1,0
"750",280.11,0,0,40,6120,16,0,0,1,0
"751",279.82,0,0,40,5985,17,0,0,1,0
"752",278.69,0,0,40,4418,18,0,0,1,0
"753",277.75,0,0,40,3089,19,0,0,1,0
"754",276.77,0,0,40,2636,20,0,0,1,0
"755",276.61,0,0,75,2117,21,0,0,1,0
"756",276.06,0,0,75,1437,22,0,0,1,0
"757",275.22,0,0,20,920,23,0,0,1,0
"758",274.75,0,0,20,600,0,0,0,1,0
"759",274.24,0,0,20,393,1,0,0,1,0
"760",273.47,0,0,20,298,2,0,0,1,0
"761",273.5,0,0,1,352,3,0,0,0,1
"762",273.15,0,0,75,762,4,0,0,1,0
"763",273,0,0,20,2519,5,0,0,1,0
"764",272.69,0,0,20,5478,6,0,0,1,0
"765",273.08,0,0,40,6728,7,0,0,1,0
"766",273.91,0,0,75,5972,8,0,0,1,0
"767",274.82,0,0,75,5280,9,0,0,1,0
"768",276.16,0,0,75,4626,10,0,0,1,0
"769",277.69,0,0,90,4947,11,0,0,1,0
"770",278.47,0,0,90,5125,12,0,0,1,0
"771",279.12,0,0,90,5130,13,0,0,1,0
"772",279.28,0,0,90,5394,14,0,0,1,0
"773",280.19,0,0,90,5837,15,0,0,1,0
"774",280.5,0,0,90,6222,16,0,0,1,0
"775",280.3,0,0,90,5992,17,0,0,1,0
"776",279.58,0,0,75,4578,18,0,0,1,0
"777",278.78,0,0,75,3246,19,0,0,1,0
"778",278.5,0,0,90,2834,20,0,0,1,0
"779",276.93,0,0,75,2578,21,0,0,1,0
"780",276.03,0,0,40,1979,22,0,0,1,0
"781",275.01,0,0,40,1326,23,0,0,1,0
"782",273.87,0,0,40,541,0,0,0,1,0
"783",272.99,0,0,1,346,1,0,0,0,1
"784",272.41,0,0,1,265,2,0,0,0,1
"785",272.31,0,0,1,338,3,0,0,0,1
"786",272.39,0,0,1,765,4,0,0,0,1
"787",271.73,0,0,1,2611,5,0,0,0,1
"788",271.54,0,0,1,5577,6,0,0,0,1
"789",271.12,0,0,1,6908,7,0,0,0,1
"790",271.17,0,0,20,6079,8,0,0,1,0
"791",273.11,0,0,20,5309,9,0,0,1,0
"792",276.01,0,0,20,4567,10,0,0,1,0
"793",278.27,0,0,20,4804,11,0,0,1,0
"794",279.84,0,0,20,5041,12,0,0,1,0
"795",280.68,0,0,40,5051,13,0,0,1,0
"796",281.22,0,0,20,5274,14,0,0,1,0
"797",281.8,0,0,20,5936,15,0,0,1,0
"798",282.2,0,0,40,6128,16,0,0,1,0
"799",281.48,0,0,20,5821,17,0,0,1,0
"800",280,0,0,20,4040,18,0,0,1,0
"801",278.48,0,0,20,2711,19,0,0,1,0
"802",276.86,0,0,20,2690,20,0,0,1,0
"803",275.45,0,0,1,2539,21,0,0,0,1
"804",274.05,0,0,1,1925,22,0,0,0,1
"805",272.75,0,0,1,1471,23,0,0,0,1
"806",271.73,0,0,1,716,0,0,0,0,1
"807",270.91,0,0,1,453,1,0,0,0,1
"808",270.15,0,0,1,324,2,0,0,0,1
"809",269.68,0,0,1,390,3,0,0,0,1
"810",269.44,0,0,1,775,4,0,0,0,1
"811",268.96,0,0,1,2572,5,0,0,0,1
"812",268.61,0,0,1,5595,6,0,0,0,1
"813",268.74,0,0,1,6852,7,0,0,0,1
"814",268.45,0,0,20,5892,8,0,0,1,0
"815",270.9,0,0,1,5327,9,0,0,0,1
"816",273.45,0,0,1,4756,10,0,0,0,1
"817",275.9,0,0,20,5073,11,0,0,1,0
"818",278.7,0,0,20,5286,12,0,0,1,0
"819",280.25,0,0,20,5189,13,0,0,1,0
"820",281.67,0,0,1,5495,14,0,0,0,1
"821",283.03,0,0,1,5713,15,0,0,0,1
"822",283.13,0,0,1,6317,16,0,0,0,1
"823",283.04,0,0,20,6306,17,0,0,1,0
"824",281.3,0,0,20,4867,18,0,0,1,0
"825",279.84,0,0,40,3501,19,0,0,1,0
"826",278.88,0,0,40,3110,20,0,0,1,0
"827",278.51,0,0,90,2727,21,0,0,1,0
"828",279.26,0,0,90,1825,22,0,0,1,0
"829",279.21,0,0,90,1222,23,0,1,0,0
"830",278.85,0,0,90,611,0,0,0,1,0
"831",277.59,0,0,75,441,1,0,1,0,0
"832",277.01,0,0,40,331,2,0,0,1,0
"833",277.15,0,0,75,365,3,0,0,1,0
"834",277.9,0,0,75,708,4,0,0,1,0
"835",278.31,0,0,90,2379,5,0,0,1,0
"836",278.63,0,0,90,5236,6,0,0,1,0
"837",278.22,0,0,90,6509,7,0,0,1,0
"838",277.58,0,0,75,5723,8,0,0,1,0
"839",278.02,0,0,40,5239,9,0,0,1,0
"840",278.37,0,0,90,4723,10,0,0,1,0
"841",278.78,0,0,90,5330,11,0,0,1,0
"842",278.78,0,0,75,5403,12,0,0,1,0
"843",279.59,0,0,75,5446,13,0,0,1,0
"844",279.64,0,0,1,5669,14,0,0,0,1
"845",280,0,0,40,6093,15,0,0,1,0
"846",279.76,0,0,40,6323,16,0,0,1,0
"847",278.9,0,0,40,5856,17,0,0,1,0
"848",277.06,0,0,40,4987,18,0,0,1,0
"849",275.29,0,0,40,3681,19,0,0,1,0
"850",274.98,0,0,20,2902,20,0,0,1,0
"851",273.31,0,0,20,2929,21,0,0,1,0
"852",272.77,0,0,1,2728,22,0,0,0,1
"853",272.06,0,0,1,1693,23,0,0,0,1
"854",272.01,0,0,20,1166,0,0,0,1,0
"855",271.8,0,0,75,724,1,0,0,1,0
"856",271.3,0,0,75,568,2,0,0,1,0
"857",270.41,0,0,20,343,3,0,0,1,0
"858",269.9,0,0,20,383,4,0,0,1,0
"859",269.56,0,0,1,703,5,0,0,0,1
"860",269.39,0,0,20,1229,6,0,0,1,0
"861",269.24,0,0,20,2057,7,0,0,1,0
"862",268.99,0,0,40,3246,8,0,0,1,0
"863",271.47,0,0,75,4390,9,0,0,1,0
"864",272.85,0,0,75,4573,10,0,0,1,0
"865",273.93,0,0,75,4269,11,0,0,1,0
"866",274.85,0,0,75,4833,12,0,0,1,0
"867",275.43,0,0,75,4442,13,0,0,1,0
"868",275.73,0,0,40,4397,14,0,0,1,0
"869",275.9,0,0,40,4314,15,0,0,1,0
"870",276.29,0,0,75,4413,16,0,0,1,0
"871",276.41,0,0,75,4125,17,0,0,1,0
"872",276.29,0,0,75,4004,18,0,0,1,0
"873",276.13,0,0,90,3404,19,0,0,1,0
"874",275.93,0,0,90,2777,20,0,0,1,0
"875",275.93,0,0,90,2579,21,0,0,1,0
"876",275.67,0,0,90,2552,22,0,0,1,0
"877",275.58,0,0,90,1952,23,0,0,1,0
"878",275.67,0,0,90,2125,0,0,0,1,0
"879",275.6,0,0,90,730,1,0,0,1,0
"880",275.77,0,0,90,730,1,0,0,1,0
"881",275.42,0,0,90,345,2,0,0,1,0
"882",275.47,0,0,90,223,3,0,0,1,0
"883",275.33,0,0,90,488,5,0,0,1,0
"884",275.08,0,0,90,710,6,0,0,1,0
"885",275.08,0,0,90,1165,7,0,0,1,0
"886",275.09,0,0,90,2067,8,0,0,0,0
"887",275.09,0,0,90,2067,8,0,0,0,0
"888",275.44,0,0,90,2911,9,0,0,1,0
"889",276.1,0,0,90,3527,10,0,0,1,0
"890",276.45,0,0,90,3765,11,0,0,1,0
"891",276.76,0,0,90,4063,12,0,0,1,0
"892",277.11,0,0,90,4043,13,0,0,1,0
"893",278.13,0,0,90,4200,14,0,0,1,0
"894",278.44,0,0,90,4105,15,0,0,1,0
"895",278.44,0,0,90,4015,16,0,0,1,0
"896",278.09,0,0,90,3620,17,0,0,1,0
"897",277.72,0,0,90,3652,18,0,0,1,0
"898",277.41,0,0,90,2837,19,0,0,1,0
"899",277.2,0,0,90,2446,20,0,0,1,0
"900",277.06,0,0,90,1950,21,0,0,1,0
"901",276.7,0,0,90,1451,22,0,0,1,0
"902",276.54,0,0,90,999,23,0,0,0,0
"903",276.07,0,0,90,1720,0,0,0,1,0
"904",275.67,0,0,75,1299,1,0,0,1,0
"905",274.97,0,0,40,304,2,0,0,1,0
"906",274.86,0,0,20,412,3,0,0,1,0
"907",273.45,0,0,75,753,4,0,1,0,0
"908",272.66,0,0,20,2562,5,0,0,1,0
"909",272.18,0,0,20,5658,6,0,0,1,0
"910",272.32,0,0,1,6877,7,0,0,0,1
"911",272.69,0,0,90,5981,8,0,0,1,0
"912",274.26,0,0,90,4999,9,0,0,1,0
"913",275.99,0,0,90,4408,10,0,0,1,0
"914",277.35,0,0,90,4575,11,0,0,1,0
"915",277.83,0,0,90,4710,12,0,0,1,0
"916",278.47,0,0,90,4648,13,0,0,1,0
"917",278.71,0,0,46,4968,14,0,0,0,1
"918",280.56,0,0,46,6124,16,0,0,0,1
"919",280.56,0,0,46,6134,17,0,0,0,1
"920",279.26,0,0,46,4265,18,0,0,0,1
"921",280.56,0,0,46,2415,20,0,0,0,1
"922",280.56,0,0,46,1963,21,0,0,0,1
"923",280.56,0,0,46,1454,22,0,0,0,1
"924",280.56,0,0,46,938,23,0,0,0,1
"925",280.56,0,0,46,537,0,0,0,0,1
"926",274.41,0,0,98,313,1,0,0,0,1
"927",274.41,0,0,98,256,2,0,0,0,1
"928",274.41,0,0,98,356,3,0,0,0,1
"929",274.41,0,0,98,788,4,0,0,0,1
"930",274.41,0,0,98,2565,5,0,0,0,1
"931",274.41,0,0,98,5330,6,0,0,0,1
"932",274.91,0,0,99,6181,7,0,0,0,1
"933",274.91,0,0,99,6182,8,0,0,0,1
"934",274.91,0,0,99,5720,9,0,0,0,1
"935",274.91,0,0,99,4612,10,0,0,0,1
"936",277.12,0,0,90,4666,12,0,1,0,0
"937",278.04,0,0,90,5022,13,0,0,1,0
"938",278.19,0,0,90,5490,14,0,0,1,0
"939",278.38,0,0,90,5973,15,0,0,1,0
"940",278.59,0,0,90,6201,16,0,1,0,0
"941",278.65,0,0,90,5453,17,0,1,0,0
"942",278.74,0,0,90,3921,18,0,1,0,0
"943",278.74,0,0,90,3921,18,0,1,0,0
"944",278.87,0,0,90,2835,19,0,1,0,0
"945",278.87,0,0,90,2835,19,0,1,0,0
"946",279.02,0,0,90,2450,20,0,1,0,0
"947",279.02,0,0,90,2450,20,0,1,0,0
"948",278.84,0,0,90,2078,21,0,1,0,0
"949",278.84,0,0,90,2078,21,0,1,0,0
"950",278.84,0,0,90,2078,21,0,1,0,0
"951",278.56,0,0,90,1671,22,0,1,0,0
"952",278.56,0,0,90,1671,22,0,0,0,0
"953",278.56,0,0,90,1671,22,0,1,0,0
"954",278.5,0,0,90,1472,23,0,1,0,0
"955",278.5,0,0,90,1472,23,0,1,0,0
"956",278.03,0,0,90,792,0,0,1,0,0
"957",278.03,0,0,90,792,0,0,0,0,0
"958",278.03,0,0,90,792,0,0,1,0,0
"959",277.28,0,0,90,811,1,0,0,0,0
"960",277.28,0,0,90,811,1,0,1,0,0
"961",277.06,0,0,90,671,2,0,0,0,0
"962",277.06,0,0,90,671,2,0,1,0,0
"963",277.06,0,0,90,671,2,0,0,0,0
"964",277.06,0,0,90,671,2,0,0,0,0
"965",276.83,0,0,90,474,3,0,0,0,0
"966",276.83,0,0,90,474,3,0,1,0,0
"967",276.83,0,0,90,474,3,0,0,0,0
"968",277.15,0,0,90,790,4,0,0,0,0
"969",277.15,0,0,90,790,4,0,1,0,0
"970",277.57,0,0,90,2619,5,0,0,0,0
"971",277.57,0,0,90,2619,5,0,1,0,0
"972",277.51,0,0,90,5788,6,0,0,0,0
"973",277.51,0,0,90,5788,6,0,1,0,0
"974",277.51,0,0,90,5788,6,0,1,0,0
"975",277.41,0,0,90,7088,7,0,1,0,0
"976",277.41,0,0,90,7088,7,0,1,0,0
"977",277.68,0,0,90,6264,8,0,1,0,0
"978",277.68,0,0,90,6264,8,0,1,0,0
"979",278.15,0,0,90,5230,9,0,0,1,0
"980",278.42,0,0,90,4567,10,0,0,1,0
"981",278.61,0,0,90,4769,11,0,0,1,0
"982",279.14,0,0,90,5011,12,0,0,1,0
"983",278.99,0,0,90,4889,13,0,0,1,0
"984",278.83,0,0,90,5367,14,0,0,0,0
"985",278.57,0,0,90,5678,15,0,0,0,0
"986",278.57,0,0,90,5678,15,0,1,0,0
"987",278.21,0,0,90,6267,16,0,0,0,0
"988",278.21,0,0,90,6267,16,0,1,0,0
"989",278.21,0,0,90,6267,16,0,1,0,0
"990",278.21,0,0,90,6267,16,0,1,0,0
"991",277.96,0,0,90,6057,17,0,1,0,0
"992",277.96,0,0,90,6057,17,0,0,0,0
"993",277.51,0,0,90,4883,18,0,1,0,0
"994",277.18,0,0,90,2927,19,0,0,1,0
"995",277.08,0,0,90,2594,20,0,0,1,0
"996",276.98,0,0,90,2347,21,0,0,1,0
"997",276.93,0,0,90,1544,22,0,0,0,0
"998",276.76,0,0,90,1219,23,0,0,1,0
"999",276.79,0,0,90,783,0,0,0,1,0
"1000",276.64,0,0,90,357,1,0,0,1,0
"1001",276.41,0,0,90,286,2,0,0,1,0
"1002",276.32,0,0,90,396,3,0,0,1,0
"1003",276.32,0,0,90,791,4,0,0,1,0
"1004",276.29,0,0,90,2681,5,0,0,1,0
"1005",276.29,0,0,90,5614,6,0,0,1,0
"1006",276.38,0,0,90,6834,7,0,0,1,0
"1007",276.94,0,0,90,6280,8,0,0,1,0
"1008",277.39,0,0,90,5460,9,0,0,1,0
"1009",278.31,0,0,90,4670,10,0,0,1,0
"1010",278.71,0,0,90,5071,11,0,0,1,0
"1011",279.86,0,0,90,5246,12,0,0,1,0
"1012",279.97,0,0,75,5039,13,0,0,1,0
"1013",280.53,0,0,90,5411,14,0,0,1,0
"1014",280.57,0,0,90,5866,15,0,0,1,0
"1015",280.3,0,0,90,6556,16,0,0,1,0
"1016",279.79,0,0,90,6204,17,0,0,1,0
"1017",278.91,0,0,90,4688,18,0,0,1,0
"1018",277.79,0,0,40,3326,19,0,0,1,0
"1019",277,0,0,75,3229,20,0,0,1,0
"1020",276.52,0,0,75,2790,21,0,0,1,0
"1021",276.25,0,0,40,1946,22,0,0,1,0
"1022",276.1,0,0,90,1181,23,0,0,1,0
"1023",276.1,0,0,75,649,0,0,0,1,0
"1024",275.91,0,0,40,422,1,0,0,1,0
"1025",275.69,0,0,40,340,2,0,0,1,0
"1026",275.4,0,0,40,365,3,0,0,1,0
"1027",275.44,0,0,20,683,4,0,0,1,0
"1028",275.35,0,0,20,2471,5,0,0,1,0
"1029",275.4,0,0,1,5538,6,0,0,0,1
"1030",275.4,0,0,1,6880,7,0,0,0,1
"1031",275.89,0,0,1,5906,8,0,0,0,1
"1032",277.07,0,0,1,5234,9,0,0,0,1
"1033",278.66,0,0,1,4719,10,0,0,0,1
"1034",282.16,0,0,75,5304,11,0,0,1,0
"1035",282.49,0,0,1,5487,12,0,0,0,1
"1036",284.21,0,0,40,5532,13,0,0,1,0
"1037",284.57,0,0,40,5816,14,0,0,1,0
"1038",284.64,0,0,75,5958,15,0,0,1,0
"1039",284.11,0,0,40,6455,16,0,0,1,0
"1040",282.06,0,0,40,6154,17,0,0,1,0
"1041",279.8,0,0,20,5330,18,0,0,1,0
"1042",278.54,0,0,20,3540,19,0,0,1,0
"1043",278.09,0,0,1,3193,20,0,0,0,1
"1044",277.88,0,0,1,2948,21,0,0,0,1
"1045",277.36,0,0,20,2496,22,0,0,1,0
"1046",277.25,0,0,20,1707,23,0,0,1,0
"1047",276.64,0,0,1,1090,0,0,0,0,1
"1048",275.98,0,0,1,735,1,0,0,0,1
"1049",275.73,0,0,1,537,2,0,0,0,1
"1050",275.63,0,0,20,371,3,0,0,1,0
"1051",275.29,0,0,20,397,4,0,0,1,0
"1052",275.25,0,0,75,696,5,0,0,1,0
"1053",275.1,0,0,40,1301,6,0,1,0,0
"1054",275.23,0,0,40,1932,7,0,0,1,0
"1055",276.09,0,0,20,2952,8,0,0,1,0
"1056",277.86,0,0,20,3529,9,0,0,1,0
"1057",280.05,0,0,20,3837,10,0,0,1,0
"1058",281.75,0,0,20,4338,11,0,0,1,0
"1059",283.15,0,0,20,4762,12,0,0,1,0
"1060",283.99,0,0,75,4367,13,0,0,1,0
"1061",284.03,0,0,75,4369,14,0,0,1,0
"1062",283.98,0,0,1,4536,15,0,0,0,1
"1063",283,0,0,1,4520,16,0,0,0,1
"1064",281.46,0,0,90,4677,17,0,0,1,0
"1065",280.71,0,0,90,4025,18,0,0,1,0
"1066",280.24,0,0,90,3128,19,0,0,1,0
"1067",280.18,0,0,90,2905,20,0,0,1,0
"1068",280.08,0,0,90,2853,21,0,0,1,0
"1069",280.23,0,0,90,3288,22,0,0,1,0
"1070",280.33,0,0,90,2239,23,0,0,1,0
"1071",280.27,0,0,90,1381,0,0,1,0,0
"1072",279.87,0,0,90,922,1,0,1,0,0
"1073",279.87,0,0,90,922,1,0,0,0,0
"1074",279.87,0,0,90,922,1,0,1,0,0
"1075",279.87,0,0,90,922,1,0,1,0,0
"1076",280.01,0,0,90,626,2,0,1,0,0
