"","holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","traffic_volume","time","holiday_Yes","weather_main_Clouds","weather_main_Drizzle","weather_main_Fog","weather_main_Haze","weather_main_Mist","weather_main_Rain","weather_main_Smoke","weather_main_Snow","weather_main_Squall","weather_main_Thunderstorm"
"289","No",284.64,0,0,93,"Rain",4271,17,0,0,0,0,0,0,1,0,0,0,0
"290","No",284.64,0,0,93,"Mist",4271,17,0,0,0,0,0,1,0,0,0,0,0
"291","No",284.4,0,0,93,"Mist",4080,18,0,0,0,0,0,1,0,0,0,0,0
"292","No",284.17,0,0,93,"Mist",3453,19,0,0,0,0,0,1,0,0,0,0,0
"293","No",284.03,0,0,93,"Mist",2718,20,0,0,0,0,0,1,0,0,0,0,0
"294","No",283.58,0,0,93,"Mist",2439,21,0,0,0,0,0,1,0,0,0,0,0
"295","No",283.04,0,0,93,"Mist",1819,22,0,0,0,0,0,1,0,0,0,0,0
"296","No",281.95,0,0,93,"Mist",1002,23,0,0,0,0,0,1,0,0,0,0,0
"297","No",281.95,0,0,93,"Fog",1002,23,0,0,0,1,0,0,0,0,0,0,0
"298","No",281.61,0,0,93,"Mist",542,0,0,0,0,0,0,1,0,0,0,0,0
"299","No",281.61,0,0,93,"Fog",542,0,0,0,0,1,0,0,0,0,0,0,0
"300","No",281.57,0,0,85,"Fog",303,1,0,0,0,1,0,0,0,0,0,0,0
"301","No",281.42,0,0,85,"Fog",239,2,0,0,0,1,0,0,0,0,0,0,0
"302","No",281.29,0,0,85,"Mist",335,3,0,0,0,0,0,1,0,0,0,0,0
"303","No",281.29,0,0,85,"Fog",335,3,0,0,0,1,0,0,0,0,0,0,0
"304","No",281.02,0,0,85,"Mist",810,4,0,0,0,0,0,1,0,0,0,0,0
"305","No",281.02,0,0,85,"Fog",810,4,0,0,0,1,0,0,0,0,0,0,0
"306","No",280.82,0,0,85,"Mist",2606,5,0,0,0,0,0,1,0,0,0,0,0
"307","No",280.82,0,0,85,"Fog",2606,5,0,0,0,1,0,0,0,0,0,0,0
"308","No",280.39,0,0,85,"Mist",5714,6,0,0,0,0,0,1,0,0,0,0,0
"309","No",280.19,0,0,100,"Mist",6798,7,0,0,0,0,0,1,0,0,0,0,0
"310","No",279.82,0,0,100,"Mist",6114,8,0,0,0,0,0,1,0,0,0,0,0
"311","No",279.75,0,0,100,"Mist",5094,9,0,0,0,0,0,1,0,0,0,0,0
"312","No",280.07,0,0,100,"Mist",4473,10,0,0,0,0,0,1,0,0,0,0,0
"313","No",280.32,0,0,90,"Clouds",4529,11,0,1,0,0,0,0,0,0,0,0,0
"314","No",281.72,0,0,100,"Clear",4823,12,0,0,0,0,0,0,0,0,0,0,0
"315","No",284.01,0,0,40,"Clouds",4872,13,0,1,0,0,0,0,0,0,0,0,0
"316","No",285.88,0,0,1,"Clear",5238,14,0,0,0,0,0,0,0,0,0,0,0
"317","No",286.87,0,0,1,"Clear",5584,15,0,0,0,0,0,0,0,0,0,0,0
"318","No",287.6,0,0,20,"Clouds",6246,16,0,1,0,0,0,0,0,0,0,0,0
"319","No",287.27,0,0,20,"Clouds",5957,17,0,1,0,0,0,0,0,0,0,0,0
"320","No",286.18,0,0,20,"Clouds",4535,18,0,1,0,0,0,0,0,0,0,0,0
"321","No",285.2,0,0,75,"Clouds",3234,19,0,1,0,0,0,0,0,0,0,0,0
"322","No",284.68,0,0,75,"Clouds",2677,20,0,1,0,0,0,0,0,0,0,0,0
"323","No",284.49,0,0,90,"Clouds",2077,21,0,1,0,0,0,0,0,0,0,0,0
"324","No",283.54,0,0,20,"Clouds",1380,22,0,1,0,0,0,0,0,0,0,0,0
"325","No",282.33,0,0,75,"Clouds",927,23,0,1,0,0,0,0,0,0,0,0,0
"326","No",281.21,0,0,20,"Clouds",500,0,0,1,0,0,0,0,0,0,0,0,0
"327","No",279.87,0,0,1,"Clear",324,1,0,0,0,0,0,0,0,0,0,0,0
"328","No",278.93,0,0,1,"Clear",257,2,0,0,0,0,0,0,0,0,0,0,0
"329","No",277.91,0,0,1,"Clear",354,3,0,0,0,0,0,0,0,0,0,0,0
"330","No",277.21,0,0,1,"Clear",769,4,0,0,0,0,0,0,0,0,0,0,0
"331","No",276.61,0,0,1,"Clear",2769,5,0,0,0,0,0,0,0,0,0,0,0
"332","No",276.11,0,0,1,"Clear",5789,6,0,0,0,0,0,0,0,0,0,0,0
"333","No",274.81,0,0,20,"Clouds",7055,7,0,1,0,0,0,0,0,0,0,0,0
"334","No",274.99,0,0,20,"Clouds",6408,8,0,1,0,0,0,0,0,0,0,0,0
"335","No",277.91,0,0,20,"Clouds",5254,9,0,1,0,0,0,0,0,0,0,0,0
"336","No",280.71,0,0,20,"Clouds",4547,10,0,1,0,0,0,0,0,0,0,0,0
"337","No",283.85,0,0,20,"Clouds",4784,11,0,1,0,0,0,0,0,0,0,0,0
"338","No",286.01,0,0,40,"Clouds",5015,12,0,1,0,0,0,0,0,0,0,0,0
"339","No",286.31,0,0,1,"Clear",5057,13,0,0,0,0,0,0,0,0,0,0,0
"340","No",288.15,0,0,75,"Clouds",5430,14,0,1,0,0,0,0,0,0,0,0,0
"341","No",289.15,0,0,75,"Clouds",5813,15,0,1,0,0,0,0,0,0,0,0,0
"342","No",288.99,0,0,75,"Clouds",6496,16,0,1,0,0,0,0,0,0,0,0,0
"343","No",288.86,0,0,75,"Clouds",6429,17,0,1,0,0,0,0,0,0,0,0,0
"344","No",288.16,0,0,90,"Clouds",5142,18,0,1,0,0,0,0,0,0,0,0,0
"345","No",287.28,0,0,68,"Rain",3311,19,0,0,0,0,0,0,1,0,0,0,0
"346","No",287.04,0,0,90,"Clouds",2777,20,0,1,0,0,0,0,0,0,0,0,0
"347","No",286.9,0,0,90,"Clouds",2331,21,0,1,0,0,0,0,0,0,0,0,0
"348","No",287.09,0,0,90,"Clouds",1767,22,0,1,0,0,0,0,0,0,0,0,0
"349","No",287.09,0,0,90,"Clouds",1093,23,0,1,0,0,0,0,0,0,0,0,0
"350","No",286.89,0,0,75,"Clouds",554,0,0,1,0,0,0,0,0,0,0,0,0
"351","No",286.93,0,0,75,"Clouds",333,1,0,1,0,0,0,0,0,0,0,0,0
"352","No",286.93,0,0,90,"Clouds",267,2,0,1,0,0,0,0,0,0,0,0,0
"353","No",287.07,0,0,90,"Clouds",358,3,0,1,0,0,0,0,0,0,0,0,0
"354","No",286.56,0,0,75,"Clouds",777,4,0,1,0,0,0,0,0,0,0,0,0
"355","No",285.91,0,0,90,"Clouds",2732,5,0,1,0,0,0,0,0,0,0,0,0
"356","No",285.29,0,0,90,"Clouds",5637,6,0,1,0,0,0,0,0,0,0,0,0
"357","No",284.92,0,0,75,"Clouds",5564,7,0,1,0,0,0,0,0,0,0,0,0
"358","No",285.35,0,0,75,"Clouds",6274,8,0,1,0,0,0,0,0,0,0,0,0
"359","No",285.72,0,0,100,"Rain",5403,9,0,0,0,0,0,0,1,0,0,0,0
"360","No",285.72,0,0,100,"Rain",5403,9,0,0,0,0,0,0,1,0,0,0,0
"361","No",287.09,0,0,75,"Clouds",4680,10,0,1,0,0,0,0,0,0,0,0,0
"362","No",288.31,0,0,75,"Clouds",4642,11,0,1,0,0,0,0,0,0,0,0,0
"363","No",288.61,0,0,1,"Clear",4979,12,0,0,0,0,0,0,0,0,0,0,0
"364","No",290.32,0,0,1,"Clear",4851,13,0,0,0,0,0,0,0,0,0,0,0
"365","No",291.36,0,0,1,"Clear",4291,14,0,0,0,0,0,0,0,0,0,0,0
"366","No",292.01,0,0,1,"Clear",4714,15,0,0,0,0,0,0,0,0,0,0,0
"367","No",292.61,0,0,1,"Clear",6723,16,0,0,0,0,0,0,0,0,0,0,0
"368","No",292.65,0,0,1,"Clear",6180,17,0,0,0,0,0,0,0,0,0,0,0
"369","No",290.52,0,0,40,"Clouds",4843,18,0,1,0,0,0,0,0,0,0,0,0
"370","No",288.35,0,0,40,"Clouds",3435,19,0,1,0,0,0,0,0,0,0,0,0
"371","No",286.72,0,0,40,"Clouds",2921,20,0,1,0,0,0,0,0,0,0,0,0
"372","No",285.49,0,0,40,"Clouds",2763,21,0,1,0,0,0,0,0,0,0,0,0
"373","No",284.22,0,0,20,"Clouds",1930,22,0,1,0,0,0,0,0,0,0,0,0
"374","No",283.8,0,0,20,"Clouds",1160,23,0,1,0,0,0,0,0,0,0,0,0
"375","No",283.72,0,0,20,"Clouds",654,0,0,1,0,0,0,0,0,0,0,0,0
"376","No",282.8,0,0,40,"Clouds",374,1,0,1,0,0,0,0,0,0,0,0,0
"377","No",282.32,0,0,99,"Mist",301,2,0,0,0,0,0,1,0,0,0,0,0
"378","No",282.38,0,0,99,"Mist",397,3,0,0,0,0,0,1,0,0,0,0,0
"379","No",282.76,0,0,90,"Clouds",794,4,0,1,0,0,0,0,0,0,0,0,0
"380","No",282.88,0,0,99,"Mist",2564,5,0,0,0,0,0,1,0,0,0,0,0
"381","No",284.18,0,0,75,"Clouds",5358,6,0,1,0,0,0,0,0,0,0,0,0
"382","No",284.69,0,0,90,"Clouds",6441,7,0,1,0,0,0,0,0,0,0,0,0
"383","No",285,0,0,90,"Clouds",5536,8,0,1,0,0,0,0,0,0,0,0,0
"384","No",286.9,0,0,99,"Rain",5256,9,0,0,0,0,0,0,1,0,0,0,0
"385","No",288.35,0,0,90,"Clouds",4619,10,0,1,0,0,0,0,0,0,0,0,0
"386","No",289.59,0,0,90,"Clouds",5107,11,0,1,0,0,0,0,0,0,0,0,0
"387","No",288.27,0,0,99,"Rain",5147,12,0,0,0,0,0,0,1,0,0,0,0
"388","No",286.41,0,0,90,"Clouds",5283,13,0,1,0,0,0,0,0,0,0,0,0
"389","No",285.96,0,0,90,"Clouds",5704,14,0,1,0,0,0,0,0,0,0,0,0
"390","No",287.04,0,0,90,"Clouds",5887,15,0,1,0,0,0,0,0,0,0,0,0
"391","No",287.18,0,0,90,"Clouds",6307,16,0,1,0,0,0,0,0,0,0,0,0
"392","No",286.94,0,0,90,"Clouds",5953,17,0,1,0,0,0,0,0,0,0,0,0
"393","No",286.01,0,0,90,"Clouds",4519,18,0,1,0,0,0,0,0,0,0,0,0
"394","No",284.67,0,0,100,"Drizzle",3427,19,0,0,1,0,0,0,0,0,0,0,0
"395","No",283.44,0,0,100,"Rain",2921,20,0,0,0,0,0,0,1,0,0,0,0
"396","No",282.51,0,0,100,"Drizzle",2649,21,0,0,1,0,0,0,0,0,0,0,0
"397","No",281.9,0,0,90,"Clouds",2005,22,0,1,0,0,0,0,0,0,0,0,0
"398","No",281.85,0,0,90,"Clouds",1177,23,0,1,0,0,0,0,0,0,0,0,0
"399","No",281.28,0,0,90,"Clouds",699,0,0,1,0,0,0,0,0,0,0,0,0
"400","No",280.97,0,0,87,"Mist",436,1,0,0,0,0,0,1,0,0,0,0,0
"401","No",280.44,0,0,87,"Drizzle",353,2,0,0,1,0,0,0,0,0,0,0,0
"402","No",280.44,0,0,87,"Mist",353,2,0,0,0,0,0,1,0,0,0,0,0
"403","No",280.02,0,0,87,"Mist",399,3,0,0,0,0,0,1,0,0,0,0,0
"404","No",279.79,0,0,87,"Drizzle",720,4,0,0,1,0,0,0,0,0,0,0,0
"405","No",279.79,0,0,87,"Mist",720,4,0,0,0,0,0,1,0,0,0,0,0
"406","No",279.79,0,0,87,"Rain",720,4,0,0,0,0,0,0,1,0,0,0,0
"407","No",279.79,0,0,87,"Drizzle",720,4,0,0,1,0,0,0,0,0,0,0,0
"408","No",279.74,0,0,87,"Mist",2370,5,0,0,0,0,0,1,0,0,0,0,0
"409","No",279.74,0,0,87,"Rain",2370,5,0,0,0,0,0,0,1,0,0,0,0
"410","No",279.65,0,0,87,"Drizzle",5162,6,0,0,1,0,0,0,0,0,0,0,0
"411","No",279.65,0,0,87,"Mist",5162,6,0,0,0,0,0,1,0,0,0,0,0
"412","No",279.65,0,0,87,"Rain",5162,6,0,0,0,0,0,0,1,0,0,0,0
"413","No",279.45,0,0,91,"Mist",5777,7,0,0,0,0,0,1,0,0,0,0,0
"414","No",279.45,0,0,91,"Rain",5777,7,0,0,0,0,0,0,1,0,0,0,0
"415","No",279.22,0,0,91,"Drizzle",5235,8,0,0,1,0,0,0,0,0,0,0,0
"416","No",279.22,0,0,91,"Mist",5235,8,0,0,0,0,0,1,0,0,0,0,0
"417","No",279.22,0,0,91,"Rain",5235,8,0,0,0,0,0,0,1,0,0,0,0
"418","No",279.35,0,0,91,"Rain",4606,9,0,0,0,0,0,0,1,0,0,0,0
"419","No",279.35,0,0,91,"Mist",4606,9,0,0,0,0,0,1,0,0,0,0,0
"420","No",279.92,0,0,91,"Mist",4328,10,0,0,0,0,0,1,0,0,0,0,0
"421","No",280.44,0,0,90,"Clouds",4282,11,0,1,0,0,0,0,0,0,0,0,0
"422","No",281,0,0,90,"Clouds",4489,12,0,1,0,0,0,0,0,0,0,0,0
"423","No",281.51,0,0,90,"Clouds",4908,13,0,1,0,0,0,0,0,0,0,0,0
"424","No",281.93,0,0,92,"Mist",5620,14,0,0,0,0,0,1,0,0,0,0,0
"425","No",281.94,0,0,92,"Mist",5849,15,0,0,0,0,0,1,0,0,0,0,0
"426","No",281.94,0,0,92,"Drizzle",5849,15,0,0,1,0,0,0,0,0,0,0,0
"427","No",282.27,0,0,92,"Rain",4945,16,0,0,0,0,0,0,1,0,0,0,0
"428","No",282.41,0,0,92,"Rain",4619,17,0,0,0,0,0,0,1,0,0,0,0
"429","No",282.21,0,0,90,"Clouds",4479,18,0,1,0,0,0,0,0,0,0,0,0
"430","No",281.69,0,0,75,"Clouds",3804,19,0,1,0,0,0,0,0,0,0,0,0
"431","No",281.26,0,0,90,"Clouds",2908,20,0,1,0,0,0,0,0,0,0,0,0
"432","No",280.66,0,0,92,"Mist",2942,21,0,0,0,0,0,1,0,0,0,0,0
"433","No",280.43,0,0,92,"Drizzle",3077,22,0,0,1,0,0,0,0,0,0,0,0
"434","No",280.43,0,0,92,"Drizzle",3077,22,0,0,1,0,0,0,0,0,0,0,0
"435","No",280.1,0,0,92,"Mist",2051,23,0,0,0,0,0,1,0,0,0,0,0
"436","No",280.1,0,0,92,"Rain",2051,23,0,0,0,0,0,0,1,0,0,0,0
"437","No",280.1,0,0,92,"Drizzle",2051,23,0,0,1,0,0,0,0,0,0,0,0
"438","No",280.06,0,0,92,"Rain",1270,0,0,0,0,0,0,0,1,0,0,0,0
"439","No",280.06,0,0,92,"Rain",1270,0,0,0,0,0,0,0,1,0,0,0,0
"440","No",280.28,0,0,96,"Drizzle",773,1,0,0,1,0,0,0,0,0,0,0,0
"441","No",280.28,0,0,96,"Rain",773,1,0,0,0,0,0,0,1,0,0,0,0
"442","No",280.38,0,0,96,"Drizzle",589,2,0,0,1,0,0,0,0,0,0,0,0
"443","No",280.62,0,0,96,"Drizzle",432,3,0,0,1,0,0,0,0,0,0,0,0
"444","No",280.62,0,0,96,"Mist",432,3,0,0,0,0,0,1,0,0,0,0,0
"445","No",280.91,0,0,96,"Mist",401,4,0,0,0,0,0,1,0,0,0,0,0
"446","No",280.91,0,0,96,"Drizzle",401,4,0,0,1,0,0,0,0,0,0,0,0
"447","No",280.91,0,0,96,"Rain",401,4,0,0,0,0,0,0,1,0,0,0,0
"448","No",280.96,0,0,96,"Rain",759,5,0,0,0,0,0,0,1,0,0,0,0
"449","No",280.96,0,0,96,"Mist",759,5,0,0,0,0,0,1,0,0,0,0,0
"450","No",280.96,0,0,96,"Drizzle",759,5,0,0,1,0,0,0,0,0,0,0,0
"451","No",281.13,0,0,96,"Rain",1313,6,0,0,0,0,0,0,1,0,0,0,0
"452","No",281.13,0,0,96,"Mist",1313,6,0,0,0,0,0,1,0,0,0,0,0
"453","No",281.13,0,0,96,"Drizzle",1313,6,0,0,1,0,0,0,0,0,0,0,0
"454","No",281.28,0,0,100,"Rain",1824,7,0,0,0,0,0,0,1,0,0,0,0
"455","No",281.28,0,0,100,"Mist",1824,7,0,0,0,0,0,1,0,0,0,0,0
"456","No",281.28,0,0,100,"Drizzle",1824,7,0,0,1,0,0,0,0,0,0,0,0
"457","No",281.19,0,0,100,"Rain",2787,8,0,0,0,0,0,0,1,0,0,0,0
"458","No",281.19,0,0,100,"Mist",2787,8,0,0,0,0,0,1,0,0,0,0,0
"459","No",281.19,0,0,100,"Drizzle",2787,8,0,0,1,0,0,0,0,0,0,0,0
"460","No",281.7,0,0,100,"Rain",3713,9,0,0,0,0,0,0,1,0,0,0,0
"461","No",281.7,0,0,100,"Drizzle",3713,9,0,0,1,0,0,0,0,0,0,0,0
"462","No",281.7,0,0,100,"Mist",3713,9,0,0,0,0,0,1,0,0,0,0,0
"463","No",281.7,0,0,100,"Drizzle",3713,9,0,0,1,0,0,0,0,0,0,0,0
"464","No",282.02,0,0,100,"Rain",3815,10,0,0,0,0,0,0,1,0,0,0,0
"465","No",282.02,0,0,100,"Drizzle",3815,10,0,0,1,0,0,0,0,0,0,0,0
"466","No",282.02,0,0,100,"Mist",3815,10,0,0,0,0,0,1,0,0,0,0,0
"467","No",282.02,0,0,100,"Rain",3815,10,0,0,0,0,0,0,1,0,0,0,0
"468","No",282.35,0,0,100,"Rain",4339,11,0,0,0,0,0,0,1,0,0,0,0
"469","No",282.35,0,0,100,"Mist",4339,11,0,0,0,0,0,1,0,0,0,0,0
"470","No",282.35,0,0,100,"Drizzle",4339,11,0,0,1,0,0,0,0,0,0,0,0
"471","No",282.71,0,0,100,"Rain",4613,12,0,0,0,0,0,0,1,0,0,0,0
"472","No",282.71,0,0,100,"Mist",4613,12,0,0,0,0,0,1,0,0,0,0,0
"473","No",282.71,0,0,100,"Rain",4613,12,0,0,0,0,0,0,1,0,0,0,0
"474","No",282.71,0,0,100,"Rain",4613,12,0,0,0,0,0,0,1,0,0,0,0
"475","No",283.31,0,0,48,"Rain",4507,13,0,0,0,0,0,0,1,0,0,0,0
"476","No",283.79,0,0,90,"Clouds",4452,14,0,1,0,0,0,0,0,0,0,0,0
"477","No",284.2,0,0,75,"Clouds",4636,15,0,1,0,0,0,0,0,0,0,0,0
"478","No",284.32,0,0,90,"Clouds",4810,16,0,1,0,0,0,0,0,0,0,0,0
"479","No",284.13,0,0,75,"Clouds",5125,17,0,1,0,0,0,0,0,0,0,0,0
"480","No",283.14,0,0,40,"Clouds",4337,18,0,1,0,0,0,0,0,0,0,0,0
"481","No",281.4,0,0,40,"Clouds",3644,19,0,1,0,0,0,0,0,0,0,0,0
"482","No",280.47,0,0,20,"Clouds",3107,20,0,1,0,0,0,0,0,0,0,0,0
"483","No",279.52,0,0,20,"Clouds",2929,21,0,1,0,0,0,0,0,0,0,0,0
"484","No",278.85,0,0,48,"Mist",2865,22,0,0,0,0,0,1,0,0,0,0,0
"485","No",278.12,0,0,48,"Fog",2340,23,0,0,0,1,0,0,0,0,0,0,0
"486","No",277.94,0,0,48,"Mist",1372,0,0,0,0,0,0,1,0,0,0,0,0
"487","No",275.93,0,0,60,"Fog",1928,8,0,0,0,1,0,0,0,0,0,0,0
"488","No",275.93,0,0,60,"Mist",1928,8,0,0,0,0,0,1,0,0,0,0,0
"489","No",284.09,0,0,75,"Clouds",4695,17,0,1,0,0,0,0,0,0,0,0,0
"490","No",282.6,0,0,75,"Clouds",4335,18,0,1,0,0,0,0,0,0,0,0,0
"491","No",281.72,0,0,90,"Clouds",1583,22,0,1,0,0,0,0,0,0,0,0,0
"492","No",281.26,0,0,90,"Clouds",959,23,0,1,0,0,0,0,0,0,0,0,0
"493","No",281.29,0,0,75,"Clouds",498,0,0,1,0,0,0,0,0,0,0,0,0
"494","No",281.01,0,0,75,"Clouds",306,1,0,1,0,0,0,0,0,0,0,0,0
"495","No",280.57,0,0,40,"Clouds",259,2,0,1,0,0,0,0,0,0,0,0,0
"496","No",280.54,0,0,75,"Clouds",324,3,0,1,0,0,0,0,0,0,0,0,0
"497","No",279.37,0,0,8,"Mist",806,4,0,0,0,0,0,1,0,0,0,0,0
"498","No",279.18,0,0,8,"Mist",2622,5,0,0,0,0,0,1,0,0,0,0,0
"499","No",279.05,0,0,8,"Mist",5456,6,0,0,0,0,0,1,0,0,0,0,0
"500","No",282.7,0,0,38,"Clear",4324,10,0,0,0,0,0,0,0,0,0,0,0
"501","No",286.17,0,0,40,"Clouds",4378,11,0,1,0,0,0,0,0,0,0,0,0
"502","No",288.61,0,0,75,"Clouds",4639,12,0,1,0,0,0,0,0,0,0,0,0
"503","No",290.59,0,0,20,"Clouds",4546,13,0,1,0,0,0,0,0,0,0,0,0
"504","No",292.21,0,0,75,"Clouds",5006,14,0,1,0,0,0,0,0,0,0,0,0
"505","No",293.56,0,0,75,"Clouds",5361,15,0,1,0,0,0,0,0,0,0,0,0
"506","No",293.43,0,0,40,"Clouds",6101,16,0,1,0,0,0,0,0,0,0,0,0
"507","No",293.4,0,0,40,"Clouds",5781,17,0,1,0,0,0,0,0,0,0,0,0
"508","No",291.47,0,0,20,"Clouds",4272,18,0,1,0,0,0,0,0,0,0,0,0
"509","No",289.17,0,0,20,"Clouds",3091,19,0,1,0,0,0,0,0,0,0,0,0
"510","No",287.28,0,0,1,"Clear",2434,20,0,0,0,0,0,0,0,0,0,0,0
"511","No",286.1,0,0,1,"Clear",1984,21,0,0,0,0,0,0,0,0,0,0,0
"512","No",285.45,0,0,75,"Clouds",1383,22,0,1,0,0,0,0,0,0,0,0,0
"513","No",285.33,0,0,90,"Clouds",959,23,0,1,0,0,0,0,0,0,0,0,0
"514","No",285.07,0,0,90,"Clouds",511,0,0,1,0,0,0,0,0,0,0,0,0
"515","No",284.58,0,0,90,"Clouds",346,1,0,1,0,0,0,0,0,0,0,0,0
"516","No",283.88,0,0,75,"Clouds",253,2,0,1,0,0,0,0,0,0,0,0,0
"517","No",283.55,0,0,75,"Clouds",349,3,0,1,0,0,0,0,0,0,0,0,0
"518","No",282.85,0,0,20,"Clouds",807,4,0,1,0,0,0,0,0,0,0,0,0
"519","No",282.42,0,0,20,"Clouds",2669,5,0,1,0,0,0,0,0,0,0,0,0
"520","No",282.13,0,0,75,"Clouds",5210,6,0,1,0,0,0,0,0,0,0,0,0
"521","No",281.85,0,0,40,"Clouds",6083,7,0,1,0,0,0,0,0,0,0,0,0
"522","No",281.85,0,0,20,"Clouds",5790,8,0,1,0,0,0,0,0,0,0,0,0
"523","No",283.07,0,0,75,"Clouds",5484,9,0,1,0,0,0,0,0,0,0,0,0
"524","No",284.53,0,0,90,"Clouds",4407,10,0,1,0,0,0,0,0,0,0,0,0
"525","No",285.6,0,0,75,"Clouds",4725,11,0,1,0,0,0,0,0,0,0,0,0
"526","No",286.63,0,0,90,"Clouds",4826,12,0,1,0,0,0,0,0,0,0,0,0
"527","No",286.75,0,0,99,"Rain",4945,13,0,0,0,0,0,0,1,0,0,0,0
"528","No",287.97,0,0,90,"Clouds",5065,14,0,1,0,0,0,0,0,0,0,0,0
"529","No",288.54,0,0,99,"Thunderstorm",5618,15,0,0,0,0,0,0,0,0,0,0,1
"530","No",288.72,0,0,90,"Clouds",6094,16,0,1,0,0,0,0,0,0,0,0,0
"531","No",288.53,0,0,90,"Clouds",5844,17,0,1,0,0,0,0,0,0,0,0,0
"532","No",288.16,0,0,90,"Clouds",4649,18,0,1,0,0,0,0,0,0,0,0,0
"533","No",287.59,0,0,90,"Clouds",3180,19,0,1,0,0,0,0,0,0,0,0,0
"534","No",287.21,0,0,90,"Clouds",2963,20,0,1,0,0,0,0,0,0,0,0,0
"535","No",286.29,0,0,90,"Clouds",2450,21,0,1,0,0,0,0,0,0,0,0,0
"536","No",285.7,0,0,90,"Clouds",1613,22,0,1,0,0,0,0,0,0,0,0,0
"537","No",285.61,0,0,90,"Clouds",1021,23,0,1,0,0,0,0,0,0,0,0,0
"538","No",285.37,0,0,99,"Drizzle",580,0,0,0,1,0,0,0,0,0,0,0,0
"539","No",285.37,0,0,99,"Mist",580,0,0,0,0,0,0,1,0,0,0,0,0
"540","No",285.51,0,0,90,"Clouds",298,1,0,1,0,0,0,0,0,0,0,0,0
"541","No",285.6,0,0,100,"Haze",261,2,0,0,0,0,1,0,0,0,0,0,0
"542","No",285.99,0,0,100,"Mist",408,3,0,0,0,0,0,1,0,0,0,0,0
"543","No",285.99,0,0,100,"Haze",408,3,0,0,0,0,1,0,0,0,0,0,0
"544","No",285.94,0,0,100,"Mist",793,4,0,0,0,0,0,1,0,0,0,0,0
"545","No",285.94,0,0,100,"Thunderstorm",793,4,0,0,0,0,0,0,0,0,0,0,1
"546","No",285.97,0,0,90,"Mist",2643,5,0,0,0,0,0,1,0,0,0,0,0
"547","No",285.97,0,0,90,"Rain",2643,5,0,0,0,0,0,0,1,0,0,0,0
"548","No",285.97,0,0,90,"Thunderstorm",2643,5,0,0,0,0,0,0,0,0,0,0,1
"549","No",285.73,0,0,90,"Mist",5593,6,0,0,0,0,0,1,0,0,0,0,0
"550","No",285.73,0,0,90,"Thunderstorm",5593,6,0,0,0,0,0,0,0,0,0,0,1
"551","No",285.73,0,0,90,"Rain",5593,6,0,0,0,0,0,0,1,0,0,0,0
"552","No",285.73,0,0,90,"Thunderstorm",5593,6,0,0,0,0,0,0,0,0,0,0,1
"553","No",285.5,0,0,90,"Rain",5722,7,0,0,0,0,0,0,1,0,0,0,0
"554","No",285.5,0,0,90,"Mist",5722,7,0,0,0,0,0,1,0,0,0,0,0
"555","No",285.55,0,0,90,"Drizzle",5607,8,0,0,1,0,0,0,0,0,0,0,0
"556","No",285.55,0,0,90,"Mist",5607,8,0,0,0,0,0,1,0,0,0,0,0
"557","No",285.55,0,0,90,"Rain",5607,8,0,0,0,0,0,0,1,0,0,0,0
"558","No",285.55,0,0,90,"Thunderstorm",5607,8,0,0,0,0,0,0,0,0,0,0,1
"559","No",285.93,0,0,90,"Drizzle",5492,9,0,0,1,0,0,0,0,0,0,0,0
"560","No",285.93,0,0,90,"Mist",5492,9,0,0,0,0,0,1,0,0,0,0,0
"561","No",285.93,0,0,90,"Rain",5492,9,0,0,0,0,0,0,1,0,0,0,0
"562","No",286.34,0,0,90,"Mist",4542,10,0,0,0,0,0,1,0,0,0,0,0
"563","No",286.82,0,0,90,"Mist",4720,11,0,0,0,0,0,1,0,0,0,0,0
"564","No",286.82,0,0,90,"Fog",4720,11,0,0,0,1,0,0,0,0,0,0,0
"565","No",288.36,0,0,90,"Mist",4982,12,0,0,0,0,0,1,0,0,0,0,0
"566","No",288.36,0,0,90,"Haze",4982,12,0,0,0,0,1,0,0,0,0,0,0
"567","No",288.36,0,0,90,"Fog",4982,12,0,0,0,1,0,0,0,0,0,0,0
"568","No",289.08,0,0,90,"Haze",5032,13,0,0,0,0,1,0,0,0,0,0,0
"569","No",289.08,0,0,90,"Mist",5032,13,0,0,0,0,0,1,0,0,0,0,0
"570","No",289.08,0,0,90,"Fog",5032,13,0,0,0,1,0,0,0,0,0,0,0
"571","No",289.88,0,0,90,"Mist",5212,14,0,0,0,0,0,1,0,0,0,0,0
"572","No",289.88,0,0,90,"Haze",5212,14,0,0,0,0,1,0,0,0,0,0,0
"573","No",290.24,0,0,90,"Mist",5661,15,0,0,0,0,0,1,0,0,0,0,0
"574","No",290.24,0,0,90,"Haze",5661,15,0,0,0,0,1,0,0,0,0,0,0
"575","No",290.24,0,0,90,"Rain",5661,15,0,0,0,0,0,0,1,0,0,0,0
"576","No",290.01,0,0,90,"Mist",5812,16,0,0,0,0,0,1,0,0,0,0,0
"577","No",289.62,0,0,90,"Haze",5855,17,0,0,0,0,1,0,0,0,0,0,0
"578","No",289.62,0,0,90,"Mist",5855,17,0,0,0,0,0,1,0,0,0,0,0
"579","No",289.61,0,0,90,"Haze",4416,18,0,0,0,0,1,0,0,0,0,0,0
"580","No",289.61,0,0,90,"Mist",4416,18,0,0,0,0,0,1,0,0,0,0,0
